Datetime,Open,High,Low,Close,Volume,Return,Ticker
2023-05-01 14:30:00+00:00,169.0449981689453,169.8300018310547,168.63999938964844,169.1300048828125,6766083,0.0005028644135465221,AAPL
2023-05-01 15:30:00+00:00,169.13999938964844,170.19000244140625,169.05099487304688,169.97500610351562,4752404,0.00499616387576296,AAPL
2023-05-01 16:30:00+00:00,169.98500061035156,170.4499969482422,169.98500061035156,170.13999938964844,5044388,0.000970691455850492,AAPL
2023-05-01 17:30:00+00:00,170.1300048828125,170.41000366210938,169.82000732421875,169.91990661621094,3838143,-0.00129359806175533,AAPL
2023-05-01 18:30:00+00:00,169.89999389648438,169.9600067138672,169.1999969482422,169.6909942626953,5042479,-0.0013471779621010427,AAPL
2023-05-01 19:30:00+00:00,169.6999969482422,169.89999389648438,169.25,169.55999755859375,5100536,-0.0007719720464290925,AAPL
2023-05-02 13:30:00+00:00,170.08999633789062,170.35000610351562,168.48500061035156,168.49000549316406,11147933,-0.006310403873767134,AAPL
2023-05-02 14:30:00+00:00,168.66990661621094,168.72999572753906,167.6999969482422,167.81689453125,7632086,-0.003994960769001632,AAPL
2023-05-02 15:30:00+00:00,167.82000732421875,168.2299041748047,167.5399932861328,168.110107421875,5390529,0.0017472191428880013,AAPL
2023-05-02 16:30:00+00:00,168.11000061035156,168.92990112304688,168.085205078125,168.80999755859375,4457949,0.004163284096668551,AAPL
2023-05-02 17:30:00+00:00,168.8000030517578,168.9499969482422,168.34500122070312,168.47000122070312,3490502,-0.002014077026288752,AAPL
2023-05-02 18:30:00+00:00,168.47000122070312,169.27999877929688,168.4600067138672,168.96499633789062,4149482,0.0029381795785650144,AAPL
2023-05-02 19:30:00+00:00,168.97000122070312,168.97999572753906,168.38999938964844,168.5500030517578,4533993,-0.002456090285723578,AAPL
2023-05-03 13:30:00+00:00,169.5,170.9199981689453,169.49000549316406,170.08009338378906,13862984,0.009077960868154822,AAPL
2023-05-03 14:30:00+00:00,170.0800018310547,170.27999877929688,169.17999267578125,169.30499267578125,5450759,-0.004557268828979222,AAPL
2023-05-03 15:30:00+00:00,169.30999755859375,169.9499969482422,169.22999572753906,169.6999969482422,3962052,0.0023330928770504133,AAPL
2023-05-03 16:30:00+00:00,169.7100067138672,170.2899932861328,169.57000732421875,170.16000366210938,4108514,0.002710705492867449,AAPL
2023-05-03 17:30:00+00:00,170.15989685058594,170.60000610351562,169.3699951171875,170.2449951171875,5903150,0.0004994796265218593,AAPL
2023-05-03 18:30:00+00:00,170.25,170.75999450683594,168.1199951171875,168.14999389648438,11104300,-0.012305802113366293,AAPL
2023-05-03 19:30:00+00:00,168.13999938964844,168.2198944091797,167.16000366210938,167.4600067138672,6914097,-0.0041034029596335175,AAPL
2023-05-04 13:30:00+00:00,164.88999938964844,165.77000427246094,164.30999755859375,165.25,16477924,-0.01319722097971332,AAPL
2023-05-04 14:30:00+00:00,165.2550048828125,166.8800048828125,165.1302947998047,165.93499755859375,9036370,0.004145219719175586,AAPL
2023-05-04 15:30:00+00:00,165.94000244140625,166.22999572753906,165.42999267578125,166.2100067138672,5049232,0.0016573306374161323,AAPL
2023-05-04 16:30:00+00:00,166.2100067138672,167.0399932861328,165.9499969482422,166.672607421875,5244652,0.0027832301866408393,AAPL
2023-05-04 17:30:00+00:00,166.6750030517578,166.90499877929688,165.51010131835938,165.53280639648438,5400963,-0.006838562394992809,AAPL
2023-05-04 18:30:00+00:00,165.52999877929688,165.97000122070312,165.0800018310547,165.67340087890625,7567595,0.0008493451267002072,AAPL
2023-05-04 19:30:00+00:00,165.6750030517578,166.33999633789062,165.38209533691406,165.7899932861328,9133137,0.000703748499204071,AAPL
2023-05-05 13:30:00+00:00,170.97500610351562,173.75,170.75999450683594,173.36500549316406,40825650,0.045690406621572865,AAPL
2023-05-05 14:30:00+00:00,173.3699951171875,174.1999969482422,173.17999267578125,173.83770751953125,17046322,0.0027266288546672346,AAPL
2023-05-05 15:30:00+00:00,173.83999633789062,174.0500030517578,173.22999572753906,173.25999450683594,9463520,-0.003323289411363173,AAPL
2023-05-05 16:30:00+00:00,173.26499938964844,173.63999938964844,173.2100067138672,173.63999938964844,8365498,0.002193263851208993,AAPL
2023-05-05 17:30:00+00:00,173.64500427246094,174.09249877929688,173.64239501953125,174.0800018310547,7436685,0.002533992415070685,AAPL
2023-05-05 18:30:00+00:00,174.0749969482422,174.3000030517578,173.3000030517578,173.7449951171875,9440655,-0.0019244411209985435,AAPL
2023-05-05 19:30:00+00:00,173.7449951171875,174.0,173.35000610351562,173.5850067138672,7919161,-0.0009208230902559844,AAPL
2023-05-08 13:30:00+00:00,172.47999572753906,173.82000732421875,172.11000061035156,173.36000061035156,17533770,-0.0012962300591232712,AAPL
2023-05-08 14:30:00+00:00,173.3699951171875,173.6300048828125,172.7200927734375,173.22059631347656,7348273,-0.0008041318434713896,AAPL
2023-05-08 15:30:00+00:00,173.22999572753906,173.82000732421875,173.14999389648438,173.7449951171875,4562793,0.003027346717834556,AAPL
2023-05-08 16:30:00+00:00,173.75,173.77000427246094,173.35000610351562,173.6300048828125,3478646,-0.0006618333627247397,AAPL
2023-05-08 17:30:00+00:00,173.63999938964844,173.85000610351562,172.9600067138672,173.5998992919922,4800282,-0.00017338933348898244,AAPL
2023-05-08 18:30:00+00:00,173.59500122070312,173.8000030517578,173.2100067138672,173.40499877929688,4103527,-0.0011226994571436055,AAPL
2023-05-08 19:30:00+00:00,173.39999389648438,173.67999267578125,173.3699951171875,173.52499389648438,4325310,0.0006919934144471451,AAPL
2023-05-09 13:30:00+00:00,173.0500030517578,173.5399932861328,172.25999450683594,172.52000427246094,13477160,-0.005791613078073077,AAPL
2023-05-09 14:30:00+00:00,172.52999877929688,172.61500549316406,172.14500427246094,172.2803955078125,5289924,-0.0013888752533881554,AAPL
2023-05-09 15:30:00+00:00,172.2899932861328,172.39990234375,171.80999755859375,172.05909729003906,4358537,-0.0012845235067004968,AAPL
2023-05-09 16:30:00+00:00,172.05499267578125,172.47999572753906,172.02000427246094,172.2050018310547,3808782,0.0008479908549658965,AAPL
2023-05-09 17:30:00+00:00,172.2100067138672,172.3397979736328,171.9600067138672,172.27000427246094,3038422,0.00037747127386000834,AAPL
2023-05-09 18:30:00+00:00,172.27000427246094,172.35760498046875,171.85000610351562,171.96499633789062,3458267,-0.0017705225924758983,AAPL
2023-05-09 19:30:00+00:00,171.97000122070312,172.23500061035156,171.60000610351562,171.77999877929688,6242059,-0.0010757861340005004,AAPL
2023-05-10 13:30:00+00:00,173.02000427246094,174.02999877929688,172.5500030517578,173.0500030517578,12961687,0.007393202244067032,AAPL
2023-05-10 14:30:00+00:00,173.05189514160156,173.4199981689453,172.2899932861328,173.29010009765625,6608451,0.0013874431763323258,AAPL
2023-05-10 15:30:00+00:00,173.3000030517578,173.8300018310547,172.7899932861328,173.17750549316406,5283039,-0.0006497463180454854,AAPL
2023-05-10 16:30:00+00:00,173.17210388183594,173.3000030517578,171.97999572753906,172.02999877929688,4412739,-0.006626188029440594,AAPL
2023-05-10 17:30:00+00:00,172.02000427246094,172.83999633789062,171.89999389648438,172.6199951171875,4067612,0.0034296131028144217,AAPL
2023-05-10 18:30:00+00:00,172.625,173.83999633789062,172.61000061035156,173.6300048828125,6304643,0.0058510589398368396,AAPL
2023-05-10 19:30:00+00:00,173.63999938964844,173.91000366210938,173.33999633789062,173.55499267578125,5349524,-0.000432023296214723,AAPL
2023-05-11 13:30:00+00:00,173.85000610351562,173.9600067138672,172.1699981689453,172.6699981689453,11552802,-0.0050992166413166284,AAPL
2023-05-11 14:30:00+00:00,172.6699981689453,173.6999969482422,172.3000030517578,173.6999969482422,6827208,0.005965128801872721,AAPL
2023-05-11 15:30:00+00:00,173.69500732421875,173.9149932861328,173.25999450683594,173.66000366210938,5325734,-0.0002302434475270898,AAPL
2023-05-11 16:30:00+00:00,173.6699981689453,174.02499389648438,173.3800048828125,173.47000122070312,4415832,-0.0010941059391886832,AAPL
2023-05-11 17:30:00+00:00,173.47000122070312,174.0,173.05999755859375,173.99009704589844,4089255,0.002998188859949291,AAPL
2023-05-11 18:30:00+00:00,173.99989318847656,174.58999633789062,173.86000061035156,174.08999633789062,6007254,0.0005741665398681928,AAPL
2023-05-11 19:30:00+00:00,174.0749969482422,174.14999389648438,173.5,173.80999755859375,4250305,-0.0016083565120733612,AAPL
2023-05-12 13:30:00+00:00,173.67999267578125,174.05999755859375,172.50999450683594,172.69000244140625,9900225,-0.006443789959837853,AAPL
2023-05-12 14:30:00+00:00,172.69000244140625,172.97500610351562,172.3300018310547,172.47999572753906,5603315,-0.0012160907458348413,AAPL
2023-05-12 15:30:00+00:00,172.48500061035156,172.72000122070312,171.92999267578125,171.94500732421875,4830042,-0.003101741747288833,AAPL
2023-05-12 16:30:00+00:00,171.92999267578125,172.19000244140625,171.31500244140625,171.77499389648438,4545315,-0.0009887662944105813,AAPL
2023-05-12 17:30:00+00:00,171.77000427246094,171.97500610351562,171.0,171.3300018310547,4597136,-0.0025905520666055226,AAPL
2023-05-12 18:30:00+00:00,171.3300018310547,171.92999267578125,171.17999267578125,171.9001007080078,5318972,0.003327490053465887,AAPL
2023-05-12 19:30:00+00:00,171.91000366210938,172.6199951171875,171.90499877929688,172.55999755859375,5265382,0.00383883923201922,AAPL
2023-05-15 13:30:00+00:00,173.16000366210938,173.2100067138672,171.47000122070312,171.8428955078125,9423023,-0.004155667946957098,AAPL
2023-05-15 14:30:00+00:00,171.83999633789062,172.4199981689453,171.8000946044922,172.27000427246094,5670696,0.0024854607075042168,AAPL
2023-05-15 15:30:00+00:00,172.25999450683594,172.42999267578125,171.97000122070312,172.17869567871094,3028790,-0.0005300318772012425,AAPL
2023-05-15 16:30:00+00:00,172.17300415039062,172.3000030517578,171.8300018310547,171.85000610351562,3243442,-0.0019090025853643056,AAPL
2023-05-15 17:30:00+00:00,171.82949829101562,172.02000427246094,171.52499389648438,171.81500244140625,3550691,-0.00020368729046360556,AAPL
2023-05-15 18:30:00+00:00,171.8249969482422,171.91000366210938,171.66000366210938,171.81219482421875,2998745,-1.6340931511260592e-05,AAPL
2023-05-15 19:30:00+00:00,171.80999755859375,172.18499755859375,171.75270080566406,172.1300048828125,3742603,0.0018497526262259978,AAPL
2023-05-16 13:30:00+00:00,171.99000549316406,173.1383056640625,171.98500061035156,172.41000366210938,12609254,0.0016266703732885635,AAPL
2023-05-16 14:30:00+00:00,172.41000366210938,172.57000732421875,171.8800048828125,172.30999755859375,5885074,-0.0005800481491295972,AAPL
2023-05-16 15:30:00+00:00,172.30999755859375,172.50999450683594,171.8300018310547,172.25,3982831,-0.0003481954584402258,AAPL
2023-05-16 16:30:00+00:00,172.24899291992188,172.35499572753906,171.97000122070312,172.16110229492188,2846276,-0.000516096981585612,AAPL
2023-05-16 17:30:00+00:00,172.16000366210938,172.35000610351562,171.79910278320312,171.89999389648438,2879231,-0.0015166515255589097,AAPL
2023-05-16 18:30:00+00:00,171.89999389648438,172.72500610351562,171.8677978515625,172.6649932861328,4941525,0.004450258387496575,AAPL
2023-05-16 19:30:00+00:00,172.66000366210938,172.69700622558594,172.02999877929688,172.0800018310547,4450643,-0.0033880142346439657,AAPL
2023-05-17 13:30:00+00:00,171.75999450683594,172.14999389648438,170.42010498046875,171.02169799804688,13804752,-0.006150068699132372,AAPL
2023-05-17 14:30:00+00:00,171.02999877929688,171.16000366210938,170.47000122070312,170.84669494628906,5895961,-0.001023279816575129,AAPL
2023-05-17 15:30:00+00:00,170.83999633789062,171.27000427246094,170.72999572753906,171.13499450683594,3931938,0.0016874751989641723,AAPL
2023-05-17 16:30:00+00:00,171.13999938964844,172.1199951171875,170.9600067138672,172.0399932861328,6324707,0.00528821578488281,AAPL
2023-05-17 17:30:00+00:00,172.0399932861328,172.86000061035156,171.86000061035156,172.4084930419922,7086324,0.0021419423985125086,AAPL
2023-05-17 18:30:00+00:00,172.4199981689453,172.58999633789062,171.94000244140625,172.35000610351562,5049559,-0.00033923467135876795,AAPL
2023-05-17 19:30:00+00:00,172.36000061035156,172.9250030517578,172.32000732421875,172.64999389648438,5302466,0.001740573149667135,AAPL
2023-05-18 13:30:00+00:00,173.0,173.85499572753906,172.5800018310547,173.6699981689453,13910631,0.005907931123776855,AAPL
2023-05-18 14:30:00+00:00,173.67999267578125,174.72000122070312,173.55999755859375,174.66000366210938,8639422,0.005700498091794737,AAPL
2023-05-18 15:30:00+00:00,174.6649932861328,175.00999450683594,174.16000366210938,174.36000061035156,7994440,-0.0017176402465798324,AAPL
2023-05-18 16:30:00+00:00,174.3699951171875,174.85000610351562,174.1300048828125,174.27999877929688,4949014,-0.00045883133043500557,AAPL
2023-05-18 17:30:00+00:00,174.27999877929688,174.44000244140625,173.67999267578125,174.11000061035156,4395642,-0.0009754313182007701,AAPL
2023-05-18 18:30:00+00:00,174.11000061035156,174.69000244140625,174.11000061035156,174.5,5800615,0.002239959728225216,AAPL
2023-05-18 19:30:00+00:00,174.50999450683594,175.24000549316406,174.47999572753906,175.06619262695312,9507299,0.003244656887983588,AAPL
2023-05-19 13:30:00+00:00,176.05999755859375,176.13999938964844,175.4199981689453,175.8800048828125,12660382,0.004648597445616076,AAPL
2023-05-19 14:30:00+00:00,175.875,176.25,175.39999389648438,175.4759063720703,7583858,-0.0022975807341569787,AAPL
2023-05-19 15:30:00+00:00,175.4600067138672,175.97999572753906,175.2100067138672,175.44000244140625,6329706,-0.00020460889136497684,AAPL
2023-05-19 16:30:00+00:00,175.42999267578125,175.7899932861328,175.0850067138672,175.73500061035156,5485062,0.0016814760877801316,AAPL
2023-05-19 17:30:00+00:00,175.74000549316406,175.88999938964844,175.10000610351562,175.23219299316406,3935160,-0.0028611694622083794,AAPL
2023-05-19 18:30:00+00:00,175.24119567871094,175.60000610351562,175.12109375,175.1300048828125,4243260,-0.0005831583147255515,AAPL
2023-05-19 19:30:00+00:00,175.13999938964844,175.36000061035156,174.94000244140625,175.19000244140625,5450597,0.0003425886879515616,AAPL
2023-05-22 13:30:00+00:00,173.97999572753906,174.7100067138672,173.4499969482422,174.19200134277344,12346138,-0.005696678376191033,AAPL
2023-05-22 14:30:00+00:00,174.1999969482422,174.60000610351562,173.60000610351562,174.48880004882812,5485289,0.0017038595559313308,AAPL
2023-05-22 15:30:00+00:00,174.47999572753906,174.5500030517578,173.92999267578125,174.16000366210938,4041203,-0.0018843409240406617,AAPL
2023-05-22 16:30:00+00:00,174.14500427246094,174.38999938964844,173.8699951171875,174.22000122070312,4605162,0.0003444967692476375,AAPL
2023-05-22 17:30:00+00:00,174.22999572753906,174.52000427246094,174.08999633789062,174.32000732421875,3217043,0.000574021942457259,AAPL
2023-05-22 18:30:00+00:00,174.32000732421875,174.6199951171875,174.10000610351562,174.22000122070312,4006348,-0.0005736926302992718,AAPL
2023-05-22 19:30:00+00:00,174.22999572753906,174.5,174.03500366210938,174.24000549316406,4235027,0.00011482190518186108,AAPL
2023-05-23 13:30:00+00:00,173.1300048828125,173.37939453125,172.5500030517578,172.85000610351562,9736295,-0.007977498541246186,AAPL
2023-05-23 14:30:00+00:00,172.85000610351562,173.17999267578125,172.68499755859375,173.01499938964844,4405099,0.0009545460243374215,AAPL
2023-05-23 15:30:00+00:00,173.02000427246094,173.0399932861328,172.52000427246094,172.60000610351562,4741797,-0.0023985971597653144,AAPL
2023-05-23 16:30:00+00:00,172.58999633789062,172.6486053466797,171.77000427246094,172.0749969482422,5091724,-0.003041767883591895,AAPL
2023-05-23 17:30:00+00:00,172.07000732421875,172.3397979736328,171.5,171.65499877929688,5434710,-0.00244078556672378,AAPL
2023-05-23 18:30:00+00:00,171.65499877929688,171.94000244140625,171.27499389648438,171.6195068359375,4832024,-0.00020676323795854046,AAPL
2023-05-23 19:30:00+00:00,171.6199951171875,172.02000427246094,171.49000549316406,171.5500030517578,7035036,-0.0004049876698813959,AAPL
2023-05-24 13:30:00+00:00,171.08999633789062,172.27000427246094,170.52000427246094,171.16000366210938,10301421,-0.0022733860840024045,AAPL
2023-05-24 14:30:00+00:00,171.16000366210938,171.67999267578125,170.94000244140625,171.3699951171875,5316124,0.0012268722282378075,AAPL
2023-05-24 15:30:00+00:00,171.3699951171875,171.42999267578125,170.58999633789062,170.63499450683594,4092197,-0.004288969080316285,AAPL
2023-05-24 16:30:00+00:00,170.63499450683594,171.3800048828125,170.53500366210938,171.1750030517578,4633934,0.003164699869933507,AAPL
2023-05-24 17:30:00+00:00,171.17999267578125,171.8000030517578,171.10009765625,171.19000244140625,3712102,8.762605159051695e-05,AAPL
2023-05-24 18:30:00+00:00,171.17999267578125,172.1999969482422,171.02999877929688,172.10499572753906,4470318,0.00534489907753799,AAPL
2023-05-24 19:30:00+00:00,172.11000061035156,172.41830444335938,171.64999389648438,171.8300018310547,5226602,-0.00159782634618999,AAPL
2023-05-25 13:30:00+00:00,172.41000366210938,173.22000122070312,171.69000244140625,171.92999267578125,12361185,0.0005819172650936011,AAPL
2023-05-25 14:30:00+00:00,171.93499755859375,172.8000030517578,171.69500732421875,172.27000427246094,5758310,0.001977616536754434,AAPL
2023-05-25 15:30:00+00:00,172.27499389648438,173.60499572753906,171.7550048828125,173.60009765625,5506892,0.007720980732579541,AAPL
2023-05-25 16:30:00+00:00,173.60000610351562,173.72999572753906,172.83999633789062,173.1999969482422,5212827,-0.0023047262841986438,AAPL
2023-05-25 17:30:00+00:00,173.1999969482422,173.89500427246094,173.08999633789062,173.35000610351562,4088982,0.0008661036831210112,AAPL
2023-05-25 18:30:00+00:00,173.35000610351562,173.6999969482422,172.6999969482422,173.63499450683594,4964268,0.00164400572994583,AAPL
2023-05-25 19:30:00+00:00,173.63710021972656,173.85879516601562,172.86000061035156,173.01499938964844,5345327,-0.00357068066231947,AAPL
2023-05-26 13:30:00+00:00,173.32000732421875,175.38999938964844,173.11000061035156,175.34500122070312,11044886,0.013467051060742197,AAPL
2023-05-26 14:30:00+00:00,175.36000061035156,175.77000427246094,174.8800048828125,175.02999877929688,7373339,-0.001796472321499265,AAPL
2023-05-26 15:30:00+00:00,175.02999877929688,175.5399932861328,175.0,175.30870056152344,5019851,0.0015923086566320688,AAPL
2023-05-26 16:30:00+00:00,175.30499267578125,175.52999877929688,175.05999755859375,175.38499450683594,3991301,0.00043519771162592313,AAPL
2023-05-26 17:30:00+00:00,175.38999938964844,175.48500061035156,174.83999633789062,175.01499938964844,5378105,-0.002109616721931551,AAPL
2023-05-26 18:30:00+00:00,175.01499938964844,175.4499969482422,174.96009826660156,175.3800048828125,4818859,0.0020855669196182536,AAPL
2023-05-26 19:30:00+00:00,175.375,175.6649932861328,175.2100067138672,175.3800048828125,6954668,0.0,AAPL
2023-05-30 13:30:00+00:00,176.6999969482422,178.99000549316406,176.61720275878906,177.61109924316406,17259163,0.012721486476422239,AAPL
2023-05-30 14:30:00+00:00,177.6300048828125,177.8199005126953,176.75039672851562,177.24000549316406,6189177,-0.002089361259410616,AAPL
2023-05-30 15:30:00+00:00,177.23500061035156,177.77999877929688,177.08999633789062,177.22219848632812,4148445,-0.00010046832703702879,AAPL
2023-05-30 16:30:00+00:00,177.22999572753906,177.97500610351562,177.13999938964844,177.14999389648438,5398241,-0.000407424072494611,AAPL
2023-05-30 17:30:00+00:00,177.14999389648438,177.66000366210938,176.58999633789062,177.59010314941406,4515429,0.0024843876268314524,AAPL
2023-05-30 18:30:00+00:00,177.59739685058594,177.85000610351562,177.25,177.52000427246094,4423073,-0.00039472287987885046,AAPL
2023-05-30 19:30:00+00:00,177.52999877929688,177.68499755859375,176.80999755859375,177.3300018310547,5728683,-0.0010703156649017886,AAPL
2023-05-31 13:30:00+00:00,177.67999267578125,179.35000610351562,177.50999450683594,177.89500427246094,15606000,0.00318616385029169,AAPL
2023-05-31 14:30:00+00:00,177.89999389648438,178.60000610351562,177.4199981689453,178.32000732421875,7763406,0.002389066817789276,AAPL
2023-05-31 15:30:00+00:00,178.32000732421875,179.0399932861328,178.24000549316406,178.74270629882812,5713382,0.0023704517566602856,AAPL
2023-05-31 16:30:00+00:00,178.75,179.0,178.4600067138672,178.88999938964844,4280363,0.0008240509158121689,AAPL
2023-05-31 17:30:00+00:00,178.89999389648438,179.3000030517578,178.74000549316406,179.16990661621094,5884978,0.001564689068799252,AAPL
2023-05-31 18:30:00+00:00,179.16990661621094,179.1999969482422,178.29200744628906,178.7178955078125,5736214,-0.002522807077009137,AAPL
2023-05-31 19:30:00+00:00,178.72000122070312,179.3000030517578,176.75999450683594,177.4199981689453,15136509,-0.007262268477251865,AAPL
2023-06-01 13:30:00+00:00,177.6999969482422,178.36000061035156,176.93060302734375,178.10000610351562,11739353,0.003832758097104705,AAPL
2023-06-01 14:30:00+00:00,178.11000061035156,179.64500427246094,178.0,179.47999572753906,9190897,0.007748397398826379,AAPL
2023-06-01 15:30:00+00:00,179.48500061035156,179.96670532226562,179.2100067138672,179.8000030517578,5769853,0.0017829693104325361,AAPL
2023-06-01 16:30:00+00:00,179.8000030517578,180.0,179.46499633789062,179.61000061035156,6109540,-0.0010567432601853444,AAPL
2023-06-01 17:30:00+00:00,179.61309814453125,180.0,179.47999572753906,179.875,5404967,0.001475415560090898,AAPL
2023-06-01 18:30:00+00:00,179.8800048828125,180.1199951171875,179.55999755859375,179.77999877929688,7700902,-0.0005281513312196395,AAPL
2023-06-01 19:30:00+00:00,179.7899932861328,180.1199951171875,179.22000122070312,180.11000061035156,7887639,0.0018355870135464691,AAPL
2023-06-02 13:30:00+00:00,181.02999877929688,181.77999877929688,179.25999450683594,179.72999572753906,17788376,-0.002109848878600551,AAPL
